side,entry_timestamp,exit_timestamp,entry,exit,quantity,gross_pnl,fees,tp1_hit,tp2_hit,slippage,net_pnl,reason,cost_ratio
LONG,1678805880000,1678806660000,21.871,21.871,119.48427076510715,14.779819952614709,1.4663706360965716,True,False,0.20905923887229264,13.104390077645844,STOP,0.10608683303106198
LONG,1678823580000,1678824480000,20.7275,20.92482049219405,125.00371327522703,27.74901850824596,1.1988964061350658,True,True,0.07847040783425463,26.471651694276638,STOP,0.10504484237559993
LONG,1679096700000,1679098020000,21.545,21.545,89.31937382826015,14.839184015272593,1.0806239459157791,True,False,0.1539508727303892,13.604609196626425,STOP,0.07780963860880519
LONG,1679155800000,1679156760000,21.926000000000002,21.72601798611174,123.84106150474518,-24.76598488177922,2.1574117007133666,False,False,0.5381146259342527,-27.461511208426842,STOP,0.10963985997386144
LONG,1679214600000,1679223780000,21.599,21.374767112001507,110.14143074286284,-24.697331103758156,1.8883374114298208,False,False,0.47084948630226725,-27.056518001490243,STOP,0.09632396118514579
LONG,1679244120000,1679245260000,22.311,22.065272101006627,100.23155656988992,-24.629689808754428,1.7742351930193982,False,False,0.44232731376441187,-26.846252315538237,STOP,0.09079555106032847
LONG,1679277060000,1679278860000,22.279,22.522637601950617,100.81602339422213,27.63289595021128,1.0401972188326627,True,True,0.06811928278133524,26.524579448597283,STOP,0.09144319194422106
LONG,1679305620000,1679307120000,23.414,23.14536023348128,91.67996959553179,-24.62888562658708,1.702498515111873,False,False,0.4243931844966389,-26.755777326195595,STOP,0.08715760999728363
LONG,1679405820000,1679406240000,22.996499999999997,22.766987927857983,107.01831914128425,-24.56199618327159,1.9541002231960714,False,False,0.4872969559898543,-27.003393362457516,STOP,0.10019734380582165
LONG,1679585700000,1679588700000,22.4165,22.20741523780368,117.15099389627663,-24.494487699865445,2.086195511120789,False,False,0.520324153395204,-27.101007364381438,STOP,0.10721249967968552
LONG,1680554880000,1680555600000,20.5235,20.29503734938507,106.91784900379804,-24.426735181454493,1.7408067381146861,False,False,0.4339803477695988,-26.601522267338776,STOP,0.08983306437511342
LONG,1681305120000,1681305420000,24.116500000000002,24.330282951415498,113.94842860243351,27.40526029775941,1.2710398140017694,True,True,0.08317192529299122,26.051048558464647,STOP,0.11280834061051294
LONG,1681504680000,1681515180000,24.6465,24.86823861112144,110.15383777165016,27.47852887183005,1.255818246128126,True,True,0.08217995764908474,26.14053066805284,STOP,0.11115114266906641
LONG,1682811060000,1682839260000,23.134999999999998,23.33137429841948,124.71443829954278,27.55204911433394,1.334203376269862,True,True,0.08729277721151325,26.130552960852565,STOP,0.11781073280058554
LONG,1687136880000,1687187280000,15.474,15.474,160.9615229544774,14.733622023752744,1.3977491438753973,True,False,0.19925748849580668,13.13661539138154,STOP,0.10142999198087947
LONG,1687542660000,1687545300000,17.055500000000002,16.910280296475644,169.3219146436882,-24.588878244733028,2.2955426052175,False,False,0.5726562073921383,-27.457077057342666,STOP,0.1174461838585097
LONG,1688083800000,1688084340000,18.058,17.904257256027826,159.48873370263001,-24.52023555208967,2.289325901230421,False,False,0.5711054635300007,-27.38066691685009,STOP,0.11745594968220642
LONG,1688086740000,1688087520000,18.121499999999997,18.308085045738174,131.04900121046794,27.508256870397236,1.0993788171074947,True,True,0.07197768777960874,26.336900365510132,STOP,0.09712193133327937
LONG,1688146080000,1688168400000,19.6705,18.836958085432915,29.41378916553342,-24.51762613571132,0.44815657614307336,False,False,0.11081326272898277,-25.076595974583377,STOP,0.023598693306522228
LONG,1688273880000,1688276220000,19.3335,18.930555576662016,60.69058964308425,-24.45493464577486,0.9240162511041905,False,False,0.2297813160437589,-25.60873221292281,STOP,0.047980562281620905
LONG,1688648280000,1688650920000,19.6585,19.6585,147.30904187897661,14.634547689145531,1.6246167974134318,True,False,0.23166998398222893,12.778260907749871,STOP,0.11872761063571799
LONG,1688778960000,1688788500000,21.683500000000002,21.683500000000002,120.42491437253194,14.653715080507158,1.4652215762623078,True,False,0.20889869046374376,12.979594813781105,STOP,0.10691760893878755
LONG,1689283080000,1689288000000,25.615000000000002,25.615000000000002,100.70728978486234,14.67318447272783,1.447520284484525,True,False,0.20636937822713988,13.019294810016163,STOP,0.10548291951077818
LONG,1689354720000,1689354840000,27.4525,27.18124371649631,90.27571776503522,-24.487855691571422,1.967942600140761,False,False,0.4907612572506117,-26.946559548962796,STOP,0.10120502885835138
LONG,1689396780000,1689398820000,27.6835,27.6835,66.31848610388404,14.652293575619408,1.0310500323469731,True,False,0.14687422480454992,13.474369318467884,STOP,0.07517981265861699
LONG,1689498540000,1689504060000,28.0775,27.729881308225707,70.34769934602109,-24.454175215995182,1.5654775175807285,False,False,0.3901466706343824,-26.409799404210293,STOP,0.0807709730932148
LONG,1689556680000,1689560100000,27.9655,27.9655,75.70293253072892,14.632890430490797,1.1884859795114338,True,False,0.16936562877504793,13.275038822204316,STOP,0.08680733460328759
LONG,1694622300000,1694625960000,18.4465,18.29044359123395,156.49045436609308,-24.421338314540172,2.2947081301825847,False,False,0.5724559656299192,-27.288502410352677,STOP,0.1182040529181576
LONG,1696163760000,1696167300000,23.0855,23.0855,87.23689052756129,14.611870235108576,1.1307104263604708,True,False,0.16111257890192124,13.320047229846184,STOP,0.08269607670488807
LONG,1696273740000,1696278120000,23.344,23.546064316741433,120.68641098959908,27.434719323662577,1.3029097748402805,True,True,0.08525069985953371,26.046558848962764,STOP,0.11552757249005927
LONG,1697775900000,1697779680000,25.8685,26.190969563698882,75.82586490718828,27.507975270425227,0.9092593247902437,True,True,0.05957858759775935,26.539137358037223,STOP,0.08021997395126486
LONG,1697800440000,1697804640000,26.936999999999998,26.697642428511994,102.43202780128148,-24.517881417106405,2.1926584974562315,False,False,0.5469387302932025,-27.25747864485584,STOP,0.11253874206920608
LONG,1697912880000,1697913180000,29.478,29.162491042049034,77.49300647208221,-24.449737720494262,1.8128012331949352,False,False,0.45197782141270915,-26.714516775101906,STOP,0.09342999384689762
LONG,1698103260000,1698126540000,31.964,31.199494275650416,31.893746053112615,-24.382951428556506,0.8009315882162193,False,False,0.19901374948262704,-25.382896766255353,STOP,0.04181002049028994
LONG,1698164400000,1698171600000,30.911,30.273304069994754,38.13650525641706,-24.319494186640863,0.9284783146729018,False,False,0.23090360395889337,-25.478876105272658,STOP,0.04847294540478825
LONG,1698239400000,1698240300000,33.545500000000004,33.23244420741645,77.48074806794642,-24.255796996377686,2.064750869252811,False,False,0.5149749274633839,-26.835522793093883,STOP,0.10715502090908191
LONG,1698423300000,1698424740000,32.409499999999994,32.04184597627598,65.79203987592582,-24.18870818939495,1.6913164681734172,False,False,0.4216196816338846,-26.301644339202255,STOP,0.08815216999863083
LONG,1698662400000,1698669000000,34.687,35.05092688052564,66.2851670745092,27.138323338365318,1.0645224934565962,True,True,0.06970069633176142,26.00410014857696,STOP,0.09531310231851983
LONG,1698802800000,1698806580000,38.3875,38.009514120427426,63.99171407214974,-24.187964328918387,1.9506727605583674,False,False,0.48645879192314595,-26.625095881399897,STOP,0.10155802656810411
LONG,1698871380000,1698876000000,41.992000000000004,43.594360981133924,45.16098782961859,34.37299726463125,0.765434679829464,True,True,0.0,33.60756258480179,TP3,0.0786189887816991
LONG,1699204680000,1699207260000,41.3745,40.95691453389791,57.965189070443536,-24.205420495676893,1.9041013198586465,False,False,0.4748150589398778,-26.58433687447542,STOP,0.0990803161475092
LONG,1699312800000,1699316880000,41.6015,42.0329814594655,55.94437286689645,27.15632961017704,1.0774697242994535,True,True,0.07054526362427053,26.008314622253312,STOP,0.09641549848175147
LONG,1699552380000,1699553160000,45.406,44.995978443700324,59.03099500055606,-24.20398044004634,2.1297666989321713,False,False,0.5312314757110405,-26.864978614689555,STOP,0.11074051913215463
LONG,1699616520000,1699617120000,49.3375,50.849758331610495,47.88233099262513,34.3949656407512,0.951836795267607,True,True,0.0,33.44312884548359,TP3,0.09787514269626964
LONG,1699663260000,1699664220000,56.7725,56.7725,43.01007508850847,14.532255489373995,1.3703085643567894,True,False,0.19534315903698782,12.966603765980217,STOP,0.10081529972058859
LONG,1699680660000,1699688340000,54.751999999999995,55.390154291840005,38.004668518500914,27.284447615668057,0.9640946009961182,True,True,0.06315253359149998,26.25720048108044,STOP,0.08579743284673659
LONG,1699750560000,1699755660000,55.509,55.509,24.847198978406855,14.591091195744585,0.7752943923708852,True,False,0.11033945344739092,13.70545734992631,STOP,0.05671583363804764
LONG,1699764480000,1699768860000,57.4655,58.42860041088923,25.285784009925663,27.396842590817794,0.6753482351266368,True,True,0.044322389099759996,26.677171966591395,STOP,0.05966719497808331
LONG,1699777740000,1699781520000,60.022999999999996,59.24191424189029,31.263458136312035,-24.419441899532277,1.4865695730329662,False,False,0.37042142116326504,-26.276432893728508,STOP,0.07684559522024947
LONG,1699839180000,1699843260000,58.623999999999995,58.623999999999995,33.00197545457537,14.612250490378774,1.0863588231655306,True,False,0.15477662472392212,13.37111504248932,STOP,0.07944188242555411
LONG,1699878840000,1699885380000,57.287,58.360985220457465,22.70718268778076,27.43557593051722,0.6053304782344501,True,True,0.03975640659719401,26.790489045685575,STOP,0.05334058505534972
LONG,1699998060000,1700005020000,56.266999999999996,57.065223072359395,30.635740401785768,27.510924180958163,0.7999087885119915,True,True,0.052447060800443944,26.65856833164573,STOP,0.07049032024805452
LONG,1700059260000,1700063460000,62.043,62.5972948589365,44.23782911390228,27.585901404390945,1.269526338944145,True,True,0.08307505298886562,26.233300012457935,STOP,0.11193140076932866
LONG,1700138460000,1700140320000,64.3035,63.38846508537276,26.86934029003081,-24.586384498378653,1.3674822679729697,False,False,0.3406412477683235,-26.29450801411995,STOP,0.0702743676466109
LONG,1700394180000,1700396760000,60.1755,59.484800652046765,35.501189194699485,-24.520648228343354,1.694329059371505,False,False,0.4223562324314591,-26.637333520146317,STOP,0.08712256668305747
LONG,1701828180000,1701830040000,63.914,62.871125255581596,23.44869796245821,-24.45405489454299,1.1842876323213174,False,False,0.2948492053356022,-25.93319173219991,STOP,0.061286362856206485
LONG,1701897180000,1701898560000,64.25450000000001,63.67258536741261,41.91202721053664,-24.389221915212488,2.1397955487704143,False,False,0.5337294260968428,-27.062746890079747,STOP,0.11041911717239646
LONG,1701989700000,1701990780000,68.257,67.58108605312945,35.98322709657783,-24.32156504798729,1.950292766516098,False,False,0.4863571133766251,-26.75821492788001,STOP,0.10098474860006454
LONG,1702041600000,1702042200000,73.468,73.468,38.103727156638726,14.552801706400553,1.570577151317883,True,False,0.2239523701395147,12.758272184943156,STOP,0.11541714165648441
LONG,1702498560000,1702506420000,71.045,72.00606698506989,25.270418782894478,27.322385840021187,0.8327766461976117,True,True,0.054588704028656024,26.43502048979492,STOP,0.07392304709627856
LONG,1702532580000,1702554420000,71.04599999999999,73.22599657987801,33.51287745192294,34.70253015785512,0.9593228626112978,True,True,0.0,33.74320729524383,TP3,0.09776987815821515
LONG,1702562460000,1702570380000,71.9745,73.19247112962965,20.0637027973095,27.491637105666644,0.671239037479847,True,True,0.04405535963236633,26.77634270855443,STOP,0.05909376523718227
LONG,1703066760000,1703072100000,78.03800000000001,76.73567899535857,18.815600401154867,-24.503951617363924,1.1599630883138405,False,False,0.288765574497592,-25.952680280175358,STOP,0.05992224629862713
LONG,1703100120000,1703100900000,82.86500000000001,82.16229928086997,34.77877459257446,-24.439069916663485,2.290891083340948,False,False,0.5715008173394039,-27.30146181734384,STOP,0.1179236021027406
LONG,1703212680000,1703215380000,99.1705,97.52200439962449,14.783670794492073,-24.370816262120126,1.1582607298628687,False,False,0.2883466416526112,-25.817423633635606,STOP,0.06015818299873528
LONG,1703430540000,1703432040000,114.089,112.60101262121606,16.33499924098842,-24.306272703036033,1.4763312191022806,False,False,0.3678674911404184,-26.150471413278733,STOP,0.07667336539725175
LONG,1703520720000,1703522400000,123.789,122.25448063978438,15.797061381549845,-24.240896524502837,1.5498574071738374,False,False,0.3862523069672342,-26.17700623864391,STOP,0.0806695589572787
LONG,1704210420000,1704216720000,110.025,108.47634657767624,15.610628989300112,-24.175454008906225,1.359542291232852,False,False,0.33867680010776774,-25.873673100246844,STOP,0.07104559252186109
LONG,1704750180000,1704751320000,97.9675,96.53465236365285,16.827169347623567,-24.11076982615561,1.3043461085549561,False,False,0.3248809886474312,-25.739996923358,STOP,0.06837258722759591
LONG,1704808740000,1704810660000,100.8,100.8,25.091147513486412,14.42785190030833,1.4192306652213427,True,False,0.20233501354875444,12.806286221538233,STOP,0.10517938582272447
LONG,1704922200000,1704923460000,97.2375,100.78224651247098,20.37813039495714,34.311770657896545,0.7994697358434373,True,True,0.0,33.51230092205311,TP3,0.08229431892342914
LONG,1704976200000,1704977400000,105.0575,106.26449776527018,20.018443278805687,27.182493339419505,0.9743065298370255,True,True,0.06381749463194508,26.144369314950534,STOP,0.08704034342307503
LONG,1705014180000,1705019040000,100.2265,99.12066094042609,21.90877326609234,-24.22757722499357,1.7421351846682072,False,False,0.43432241730580207,-26.404034826967578,STOP,0.09063389390370984
LONG,1705246680000,1705249320000,99.4345,102.46947988375607,23.883091219725646,34.43023317154472,0.956807340189433,True,True,0.0,33.473425831355286,TP3,0.09828846036067367
LONG,1705263300000,1705267140000,96.7815,95.24164710780772,15.74517333794583,-24.245250702504535,1.2045260443036208,False,False,0.29991924854077995,-25.749695995348933,STOP,0.06285113369642294
LONG,1705491120000,1705491720000,102.189,101.29016314728916,26.902408807102564,-24.180876462516164,2.184795676993693,False,False,0.5449898754252974,-26.910662014935156,STOP,0.1136902650261892
LONG,1707489540000,1707491040000,105.3215,104.36140365338878,25.115812483393672,-24.11359980747882,2.1017198756913102,False,False,0.5242242889324537,-26.739543972102584,STOP,0.10969888633754836
LONG,1707750960000,1707753720000,107.13550000000001,108.13178373420767,24.136448405104908,27.052594815992098,1.1963537393484052,True,True,0.07829751657157996,25.77794356007211,STOP,0.10753512912182976
LONG,1707759420000,1707774780000,110.1765,110.1765,15.396952885879815,14.466717483869248,0.9528674760902108,True,False,0.13571059037049102,13.378139417408546,STOP,0.07035662574551467
LONG,1707921120000,1707923340000,118.3615,117.328592181255,23.37540748246862,-24.144641154992268,2.1989118494959725,False,False,0.5485207303162435,-26.892073734804484,STOP,0.11459057415579535
LONG,1709145420000,1709150760000,111.0955,111.0955,8.191522340654519,14.446446582393152,0.5125124006263417,True,False,0.07280330161569472,13.861130880151116,STOP,0.037796475348006155
LONG,1709233200000,1709237820000,127.73849999999999,131.18172625466977,21.008259708598274,34.35969091194421,1.080297371297101,True,True,0.0,33.27939354064711,TP3,0.11129547455101867
LONG,1709257680000,1709280480000,135.819,131.5532550179023,5.671989859508479,-24.195262281707254,0.6017740352138412,False,False,0.14923374568937495,-24.94627006261047,STOP,0.031839456078598206
LONG,1709573040000,1709573880000,129.40550000000002,129.40550000000002,19.002406738793663,14.479737963930438,1.3799448769254858,True,False,0.1967212756189571,12.903071811385995,STOP,0.10189476983751211
LONG,1709707440000,1709714820000,132.46800000000002,132.46800000000002,11.38401139860304,14.499092571647518,0.8473894628064123,True,False,0.12064137775601182,13.531061731085094,STOP,0.062404617992398666
LONG,1709774220000,1709778660000,134.474,136.47353711283412,12.102291968018237,27.22385468295781,0.7555207705023669,True,True,0.04954927776143077,26.41878463469401,STOP,0.06725256517464548
LONG,1709916540000,1709925780000,147.233,147.233,7.750118623492577,14.559017341196185,0.6419128040321416,True,False,0.0912858572234146,13.825818679940628,STOP,0.04702542164287019
LONG,1710033720000,1710041160000,146.86950000000002,146.86950000000002,18.06276421686149,14.5797560692161,1.4885226747369127,True,False,0.21222953193186708,12.87900386254732,STOP,0.10917339645001238
LONG,1710458340000,1710460980000,174.24099999999999,179.11041969406847,14.990569197386373,34.67280211564855,1.0517232674318493,True,True,0.0,33.621078848216705,TP3,0.10734810980387194
LONG,1710495480000,1710497400000,170.951,170.951,8.687835608891834,14.649506193282239,0.8346386449370304,True,False,0.11881553481405346,13.696052013531155,STOP,0.06082911596802054
LONG,1710502920000,1710509700000,169.2585,178.60858406562096,7.8448761360565715,34.8413693943435,0.5380930608687611,True,True,0.0,34.30327633347474,TP3,0.05430705183357914
LONG,1710542820000,1710543660000,181.38400000000001,183.2802495584974,12.939141826764939,27.602822223380112,1.086591233471985,True,True,0.07114467429246808,26.445086315615658,STOP,0.09565407632512903
LONG,1710544500000,1710546660000,183.611,183.611,14.205022639792375,14.761172815276174,1.4635433452354092,True,False,0.20865587295319343,13.088973597087572,STOP,0.1060159017669269
LONG,1710564300000,1710566160000,189.07999999999998,187.12074906809724,12.57351813644181,-24.634677126119673,1.887139841115062,False,False,0.47055322642245956,-26.992370193657194,STOP,0.09650627028992823
LONG,1710573300000,1710583380000,191.4455,193.54959741969378,11.675883431391219,27.638095725714933,1.0352375079908085,True,True,0.06779587612995129,26.535062341594173,STOP,0.09098699433216488
LONG,1710664440000,1710678540000,185.164,190.4586334659394,4.65254753043019,27.71272558855069,0.4033033401744043,True,True,0.02658353534343194,27.282838713032856,STOP,0.03497201481295483
LONG,1710774120000,1710774900000,202.277,199.95081317675138,10.618984127326115,-24.701740953272097,1.7035599572865525,False,False,0.4246549022739745,-26.829955812832626,STOP,0.08695647227401657
LONG,1710969540000,1710970380000,187.188,187.188,15.52013171886882,14.78079963824401,1.629858312994954,True,False,0.23241459329532926,12.918526731953728,STOP,0.11793065952973401
LONG,1710976860000,1710982380000,191.4625,193.735448318015,10.852407943050864,27.750332678141138,0.9628314959447954,True,True,0.06307488354530841,26.724426298651036,STOP,0.08423530728019744
LONG,1710999360000,1711007160000,187.06799999999998,189.25129078920315,11.328666602099094,27.825495127106088,0.9818953872360779,True,True,0.06431894332103372,26.779280796548974,STOP,0.085681669581116
LONG,1711724040000,1711725360000,189.2565,187.63029872089717,15.250708486707499,-24.8007216483079,2.294156135582661,False,False,0.57229899781325,-27.66717678170381,STOP,0.11637950506619565
LONG,1713505920000,1713509220000,138.737,144.1819030104528,13.626443111406457,35.24246403155398,0.7632452279851899,True,True,0.0,34.47921880356879,TP3,0.07644048006015582
LONG,1714702680000,1714715460000,140.67000000000002,139.0244232076407,15.081491103056013,-24.817751753362558,1.6823200317214941,False,False,0.41933912034270543,-26.91941090542676,STOP,0.08548370434801557
LONG,1715789760000,1715798100000,152.3755,153.82191013279834,17.11164258661176,27.844259879361367,1.206455622849318,True,True,0.07896436644547078,26.558839890066576,STOP,0.1053473676274663
LONG,1716250800000,1716253080000,187.178,185.42430423190666,14.151171929214199,-24.816850325824163,2.10414033729767,False,False,0.5247942418081262,-27.445784904929962,STOP,0.10673345024006343
LONG,1716841860000,1716860700000,170.546,170.546,16.619093123913704,14.848941518137103,1.5901889076137796,True,False,0.2267455884728789,13.032007022050445,STOP,0.11452613719768645
LONG,1718219460000,1718220300000,157.0995,155.64793574803963,17.071800884907294,-24.780815881116965,2.1307086169661247,False,False,0.5314381134474753,-27.442962611530564,STOP,0.10822772728649994
LONG,1719281400000,1719286680000,132.5105,135.8253186663231,22.365212968345844,35.214897076288096,1.1924932006320546,True,True,0.0,34.02240387565604,TP3,0.11992556456819813
LONG,1719368340000,1719369900000,139.7815,138.53231001626534,19.850675083178224,-24.797264484277274,2.2049273526208553,False,False,0.5499919749309999,-27.55218381182913,STOP,0.11189771117288416
LONG,1720300200000,1720311720000,143.605,142.08150537882764,16.231356304834815,-24.7283840247477,1.849886107309794,False,False,0.46123510762621117,-27.039505239683706,STOP,0.09426026059054561
LONG,1721956320000,1721983620000,173.6027,177.95132757097983,17.012805667392627,35.1416189978491,1.1884159231734346,True,True,0.0,33.95320307467566,TP3,0.11976378558503505
LONG,1723186020000,1723195800000,157.58005,157.58005,16.418912735563826,14.847400961601108,1.4518536104891595,True,False,0.2069834471852628,13.188563903926687,STOP,0.10455539376246938
LONG,1723640700000,1723642800000,149.9905,148.5865045452964,17.64866089564815,-24.778639679094997,2.1028379938475137,False,False,0.5244705664779237,-27.405948239420432,STOP,0.10683118631011934
LONG,1725626460000,1725631560000,132.39600000000002,129.5961406911412,8.82548802731372,-24.710124808496452,0.919941375406284,False,False,0.22874983761114617,-25.858816021513885,STOP,0.047286661719428406
LONG,1729005540000,1729012200000,152.264,153.96794669221515,14.463761032572798,27.726162489497998,1.020086611701292,True,True,0.06680866762896319,26.639267210167745,STOP,0.0893596030296323
